target,target_display,scenario,feature_set_variant,model,model_display,mean_inner_cv_auroc,std_inner_cv_auroc,n_outer_folds_as_winner
target_her2,HER2,nested_cv_leakage_safe,radiomics_only,xgb,XGBoost,0.5408531746031746,0.03900526450584685,2
target_her2,HER2,nested_cv_leakage_safe,radiomics_only,elastic_net_sparse,Elastic Net (Sparse),0.5334623015873016,0.02848061377362058,1
target_her2,HER2,nested_cv_leakage_safe,radiomics_only,elastic_net,Elastic Net (L1+L2),0.5333134920634921,0.02871364242876257,1
target_her2,HER2,nested_cv_leakage_safe,radiomics_only,extra_trees,Extra Trees,0.5321626984126985,0.06564532628019959,1
target_her2,HER2,nested_cv_leakage_safe,radiomics_only,elastic_net_strong,Elastic Net (Strong),0.525515873015873,0.03892761070283523,0
target_her2,HER2,nested_cv_leakage_safe,radiomics_only,pls_logistic,PLS + Logistic,0.5241666666666667,0.03260407874976979,0
target_her2,HER2,nested_cv_leakage_safe,radiomics_only,svm_linear,Linear SVM (Calibrated),0.5083730158730159,0.04532041382530672,0
target_her2,HER2,nested_cv_leakage_safe,radiomics_only,lgbm_strong,LightGBM (Strong Reg.),0.5033928571428572,0.04754608124982189,0
target_her2,HER2,nested_cv_leakage_safe,radiomics_only,lgbm,LightGBM,0.48744047619047615,0.04419224077392787,0
